Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Abstract,Author Keywords,Index Keywords,Document Type,Source,EID
"Malik R., Nishi M.","57220699318;57221919836;","Flexible big data approach for geospatial analysis",2022,"Journal of Ambient Intelligence and Humanized Computing","13","2",,"737","756",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100587148&doi=10.1007%2fs12652-021-02925-3&partnerID=40&md5=9f35313749bf43035337c0de8bcb3859","For a long time, the improvement of practical tools to deal with the enormous volumes of information this particular surveying system is significant at collecting has long been view as an issue. Big data systems offered effective management and also computational applications in conditions like this. This paper provides a large scale way for the geological processing of large aerial LiDAR (Light Detection and Ranging) stage clouds. By utilizing Spark and Cassandra, our proposal seeks to assist the execution of any fair time-consuming process; however, we concentrated on the fast ground only raster generation from massive LiDAR datasets, for the initial evaluation. Filtered clouds ensuing from impartial proper care of neighbouring areas might misclassify on the borders on the regions. Generally, semi-automatic or manual procedures take care of this particular type of error. Likewise, we suggest an integrated approach to resolve these faults, raise the classification procedure consistency, and also the digital terrain models (DTMs) obtained while lessening user interaction. These independent look for most computing levels, together with the reduced processing time, opens these chances to discover the framework for an on-demand DTM output or perhaps another geospatial method as an extremely scalable service orientated solution. The strategy is very beneficial and wonderful to other LiDAR programs, and also might be utilized in real-time with adequate computing tools. © 2021, The Author(s), under exclusive licence to Springer-Verlag GmbH, DE part of Springer Nature.","Big data; Cassandra; Digital terrain models; Error correction; LiDAR; Spark","Antennas; Big data; Information management; Temperature control; Classification procedure; Computational applications; Digital terrain model; Effective management; Geo-spatial analysis; Integrated approach; Semi-automatics; User interaction; Optical radar",Article,Scopus,2-s2.0-85100587148
"Zhu J.","55704649200;","DEA under big data: data enabled analytics and network data envelopment analysis",2022,"Annals of Operations Research","309","2",,"761","783",,14,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086166588&doi=10.1007%2fs10479-020-03668-8&partnerID=40&md5=5e738e0a48f015ed597c70c6d67e2e33","This paper proposes that data envelopment analysis (DEA) should be viewed as a method (or tool) for data-oriented analytics in performance evaluation and benchmarking. While computational algorithms have been developed to deal with large volumes of data (decision making units, inputs, and outputs) under the conventional DEA, valuable information hidden in big data that are represented by network structures should be extracted by DEA. These network structures, e.g., transportation and logistics systems, encompass a broader range of inter-linked metrics that cannot be modelled by conventional DEA. It is proposed that network DEA is related to the value dimension of big data. It is shown that network DEA is different from standard DEA, although it bears the name of DEA and some similarity with conventional DEA. Network DEA is big data enabled analytics (big DEA) when multiple (performance) metrics or attributes are linked through network structures. These network structures are too large or complex to be dealt with by conventional DEA. Unlike conventional DEA that are solved via linear programming, general network DEA corresponds to nonconvex optimization problems. This represents opportunities for developing techniques for solving non-linear network DEA models. Areas such as transportation and logistics system as well as supply chains have a great potential to use network DEA in big data modeling. © 2020, Springer Science+Business Media, LLC, part of Springer Nature.","Big data; Composite index; Data enabled analytics; Data envelopment analysis (DEA); Efficiency; Performance; Productivity; Transportation",,Article,Scopus,2-s2.0-85086166588
"Bashir M., Ashraf J., Habib A., Muzammil M.","57202985082;57031630100;36699661600;36677704900;","An intelligent linear time trajectory data compression framework for smart planning of sustainable metropolitan cities",2022,"Transactions on Emerging Telecommunications Technologies","33","2","e3886","","",,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079464919&doi=10.1002%2fett.3886&partnerID=40&md5=34936df9729bb8045f58739be6285a2d","The urban road networks and vehicles generate exponential amount of spatio-temporal big-data, which invites researchers from diverse fields of interest. Global positioning system devices may transceive data every second thus producing huge amount of trajectory data. Subsequently, it requires optimized computing for various operations such as visualization and mining hidden patterns. This sporadically stored big-data contains invaluable information, which is useful for a number of real-time applications. Compression is a highly important, but knotty task. Optimized compression enables us achieve the desired results in efficient and effective manner by using minimum energy and computational resources without compromising on important information. We present two versions of a compression technique based on the points of intersections (PoI) of urban roads networks. Based on intelligent mining paradigm, we created a compressed lookup lexicon to store the PoIs of dynamically selected region of interests (ROI). An important feature of our lexicon is the key pattern, which is intelligently computed based on the relative geographic position of a spatial geodetic vertex with respect to Euclidean space origin in a given ROI. This compresses trajectories in linear time, making it feasible for mission critical real world applications. Our experimental dataset contained 959 547, 517 436, and 231 740 trajectories for Bikes, Cars, and Taxis, respectively. The Compr10 reduced these trajectories to 17 428, 11 084, and 6565, respectively. Results of Compr15 and Compr20 show promising results. We define the quality of the compression in context of the considered problem. The results show that the proposed technique achieved satisfactory quality of the compression. © 2020 John Wiley & Sons, Ltd.",,"Big data; Data compression; Compression techniques; Computational resources; Euclidean spaces; Important features; Metropolitan cities; Real-time application; Region of interest; Urban road networks; Trajectories",Article,Scopus,2-s2.0-85079464919
"Wang Y., Hu L., Chen J., Ren Y.","55961816100;57211609425;57211600383;57211600649;","Health status diagnosis of distribution transformers based on big data mining",2022,"Transactions on Emerging Telecommunications Technologies","33","2","e3759","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074583531&doi=10.1002%2fett.3759&partnerID=40&md5=fd37c0338bdf00c5fe4ad944cb5a8166","In the fault detection technology of distribution transformer, the traditional artificial intelligence algorithm has been unable to achieve its efficient analysis and processing, but also unable to achieve the elimination of misdiagnosis caused by improper interval segmentation in the process of fault diagnosis of distribution transformer. In a word, the problem that always exists in transformer fault diagnosis technology is the problem of discretization of fault data. In order to solve this problem, this paper creatively proposes a health condition diagnosis method of distribution transformer based on large data. This method innovatively proposes that the dissolved gas analysis value of distribution transformer is the conditional attribute, and the fault type is the decision attribute, and the fault decision table is established. The continuous attribute data in the decision table are discretized by using the optimization behavior of large data sets. Subsequently, the discretized decision table is simplified by using the big data theory, and the decision table of fault diagnosis rules is established, which greatly simplifies the difficulty of attribute simplification of decision table and makes diagnosis more convenient. Finally, an example shows that the proposed method can effectively discretize and reduce samples. Compared with traditional methods, it improves the accuracy of fault diagnosis. © 2019 John Wiley & Sons, Ltd.",,"Artificial intelligence; Big data; Data mining; Decision tables; Decision theory; Electric transformers; Failure analysis; Artificial intelligence algorithms; Continuous attribute; Decision attribute; Detection technology; Dissolved gas analysis; Distribution transformer; Efficient analysis; Transformer fault diagnosis; Fault detection",Article,Scopus,2-s2.0-85074583531
"Bond R.M., Sweitzer M.D.","37107076000;57200387139;","Political Homophily in a Large-Scale Online Communication Network",2022,"Communication Research","49","1",,"93","115",,2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059054692&doi=10.1177%2f0093650218813655&partnerID=40&md5=2bce2047beac7895fcef4e0ba522a325","As communication increasingly occurs in online environments, it is important to know the structure of such conversations in social networks. Here, we investigate patterns of conversation in online forums concerning politics, as well as patterns of cross-ideological interactions in forums that are not expressly political. First, we demonstrate a method for measuring the latent ideological preferences of more than 690,000 individuals using patterns of political commenting. Using this measure, we find that communication between ideologically dissimilar individuals becomes more common in periods of increased engagement with politics, that political homophily decreases as more individuals contribute to a conversation, and that forums dedicated to nonpolitical topics exhibit substantially less homophily than political forums. Theoretical implications for political communication on online platforms are discussed. © The Author(s) 2018.","big data; political communication; political homophily; social media; social networks",,Article,Scopus,2-s2.0-85059054692
"Guo H., Liu Z., Jiao Z.","57219207405;57212007101;57218585750;","Research on Satisfaction Evaluation Based on Tourist Big Data",2022,"KSII Transactions on Internet and Information Systems","16","1",,"231","244",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124604275&doi=10.3837%2ftiis.2022.01.013&partnerID=40&md5=7dfd4f820651057ea311e98bac2950a4","With the improvement of people's living standards and the development of tourism, tourists have greater freedom in choosing destinations. Therefore, as an indicator of satisfaction with scenic spots, tourist comments are becoming increasingly prominent. This paper aims to compare and analyze the landscape image of the Five Great Mountains in China and provide specific strategies for its development. The online reviews of tourists on the Online Travel Agency (OTA) website about the Five Great Mountains from 2015 to 2018 are collected as research samples. The text analysis method and R language are used to analyze the content of the tourist reviews, while the high-frequency words in the word cloud are used for visual display. In addition, the entropy weight method is used to determine the index weight and tourist satisfaction is evaluated to understand the weaknesses of those scenic spots. The results of the study show that firstly, the tourist satisfaction with the Five Great Mountains is basically consistent with its popularity. Secondly, through weight analysis, tourists pay special attention to the landscape features and environmental health of the scenic area, so that relevant departments should focus on building the landscape characteristics and improving the environmental health of the scenic area. At the same time, the accommodation and service management of the scenic spot cannot be ignored. Finally, according to the analysis results, suggestions are made on how to improve the tourist satisfaction with the Five Great Mountains. Copyright © 2022 KSII.","Online travel agency; Text analysis; The five great mountains; Tourist satisfaction; Word cloud","Big data; Visual languages; Compare and analyze; Environmental health; Living standards; Online travel agency; Scenic areas; Scenic spot; The five great mountain; Tourist satisfaction; Travel agency; Word clouds; Landforms",Article,Scopus,2-s2.0-85124604275
"Tounsi Y., Anoun H., Hassouni L.","57204210757;55788704000;57193431178;","MODELING THE FAIR VALUE OF BANKING COLLATERAL USING REAL ESTATE WEBSITE DATA AND MACHINE LEARNING TECHNIQUES - THE CASE OF CASABLANCA CITY, MOROCCO",2022,"Journal of Theoretical and Applied Information Technology","100","2",,"578","590",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124453627&partnerID=40&md5=95ce7615ea2d5a5e0a56554d74fa1c0c","In recent years, big data has been widely used to understand emerging trends in several markets. With this paper, we consider the use of real estate websites data and machine learning in the problem of knowing the current fair value of banking collateral in Morocco. In our study, we are going to utilize the online data, containing housing sales advertisements, extracted from three websites: (Avito.ma, Mubawab.ma and Sarouty.ma), popular online portals for real estate services in Morocco, in order to develop forecasting models of apartment prices using artificial intelligence for the city of Casablanca. Each record of the database contains information on the listed housing unit (asking price, district, floor, area, number of rooms, balcony, terrace…), on the building (elevator, garage, garden, etc.), on the ad (publication date, apartment sector) and a short description. After collecting the database and the deduplication process, we make additional controls on the dataset to address potential incoherence errors in the data. After validating the clean dataset against official statistical sources, we construct forecasting models for real estate sale prices, based on artificial intelligence and statistical methodologies. © 2022 Little Lion Scientific. All rights reserved.","Big Data; Housing Price Prediction; Machine Learning Algorithms; Mortgage lenders",,Article,Scopus,2-s2.0-85124453627
"Vardas P.E., Asselbergs F.W., van Smeden M., Friedman P.","35391927700;57202567488;55580255200;34975087100;","The year in cardiovascular medicine 2021: digital health and innovation",2022,"European heart journal","43","4",,"271","279",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123969113&doi=10.1093%2feurheartj%2fehab874&partnerID=40&md5=6f1b9aa3b8b2931d3a1ac78a2358e0cf","This article presents some of the most important developments in the field of digital medicine that have appeared over the last 12 months and are related to cardiovascular medicine. The article consists of three main sections, as follows: (i) artificial intelligence-enabled cardiovascular diagnostic tools, techniques, and methodologies, (ii) big data and prognostic models for cardiovascular risk protection, and (iii) wearable devices in cardiovascular risk assessment, cardiovascular disease prevention, diagnosis, and management. To conclude the article, the authors present a brief further prospective on this new domain, highlighting existing gaps that are specifically related to artificial intelligence technologies, such as explainability, cost-effectiveness, and, of course, the importance of proper regulatory oversight for each clinical implementation. © The Author(s) 2022. Published by Oxford University Press on behalf of European Society of Cardiology. All rights reserved. For permissions, please e-mail: journals.permissions@oup.com.","AI-ECG; AI-wearables; Big data; Cardiovascular medicine; Digital health; Machine learning",,Article,Scopus,2-s2.0-85123969113
"Nazari-Ghanbarloo V.","57220734378;","A dynamic performance measurement system for supply chain management",2022,"International Journal of Productivity and Performance Management","71","2",,"576","597",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098498982&doi=10.1108%2fIJPPM-01-2020-0023&partnerID=40&md5=7caed8cb0d4202b034deb4847b062568","Purpose: This paper aims to propose a dynamic model for measurement supply chain performance (SCP) based on a dynamic balanced scorecard (DBSC). Balanced scorecard (BSC) can be defined as a popular performance measurement method that can translate the strategy into a set of performance indicators and manage the status of implementing the various strategies. However, BSC is unable to simulate the complicated environment and the dynamic behavior of performance metrics. Therefore, the author combines BSC with system dynamics (SD) to explore a more efficient tool for measurement SCP. Design/methodology/approach: A dynamic causal model is proposed based on the causal hypotheses. The developed DBSC enables managers to evaluate and measure the SCP in a much-balanced way. Using DBSC makes it possible that different SCP metrics to be reviewed and distributed into the four above-mentioned perspectives. It also enables supply chain (SC) managers to evaluate different strategies to improve SCP. Findings: investigates two strategies to improve SCP as follows: (1) competitive strategy and (2) harvesting big data and using data mining techniques to determine the customer's expectations and then compares the results of these two strategies based on the four perspectives of DBSC and introduce the best strategy. Finally, harvesting big data and data mining is selected as the best strategy. Originality/value: This study proposes a novel strategic management tool for measurement SCP and simulation of the complicated environment and the dynamic behavior of performance metrics. The proposed DBSC model enables managers to compare different strategies and select the best strategy. © 2020, Emerald Publishing Limited.","Big data; Data mining; Dynamic balanced scorecard; Strategy; Supply chain performance; System dynamics",,Article,Scopus,2-s2.0-85098498982
"Yang M., Liu X., Hu Q., Li J., Fu S., Chen D., Wu Y., Luo A., Zhang X., Feng R., Xu G., Liu C., Jiang H., Liu W.","57240443500;55717162500;57430517000;57430663000;57430517100;57430552700;57430446200;57430623200;57430517200;57211202942;57430663100;57430446300;55017673100;56595374800;","Eosinopenia as a biomarker for antibiotic use in COPD exacerbations: Protocol for a retrospective hospital-based cohort study",2022,"BMJ Open","12","1","e21051939","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123675010&doi=10.1136%2fbmjopen-2021-051939&partnerID=40&md5=46f4eaae304651f3a007a9c357004ea5","Introduction The acute exacerbation of chronic obstructive pulmonary disease (AECOPD) has a seriously negative impact on patients' healths condition and disease progression. Bacterial infection is closely related to AECOPD, and antibiotics are frequently used in clinical practice. The lack of specific biomarkers for rational antibiotics use always leads to antibiotics abuse in chronic obstructive pulmonary disease (COPD) flare-ups. Eosinopenia has been considered to be related to increased bacterial load of potentially pathogenic organisms at the onset of COPD exacerbations. Therefore, this study aims to investigate whether eosinopenia could be used as a reference for the use of antibiotics in AECOPD. Methods and analysis In this study, a hospital-based retrospective cohort design will be adopted to analyse the clinical data of inpatients who are primarily diagnosed with AECOPD in West China Hospital of Sichuan University from 1 January 2010 to 31 December 2020. Relevant data will be extracted from the Clinical Big Data Platform for Scientific Research in West China Hospital, including demographic characteristics, blood eosinophil count, procalcitonin, C reactive protein, microbial cultivation, antibiotics use, length of hospital stay, non-invasive ventilation use, intensive care unit transfer and mortality, etc. The collected data will be described and inferred by corresponding statistical methods according to the data type and their distributions. Multiple binary logistic regression models will be used to analyse the relationship between blood eosinophil count and bacterial infection. The antibiotics use, and patient morbidity and mortality will be compared between patients with or without eosinopenia. Ethics and dissemination This study has been approved by the Biomedical Ethics Review Board of West China Hospital of Sichuan University (Approval No. 2020-1056). And the research results will be published in a peer-reviewed journal. Trial registration number ChiCTR2000039379. ©","chronic airways disease; immunology; respiratory infections","bronchodilating agent; C reactive protein; corticosteroid; procalcitonin; theophylline; adjuvant therapy; antibiotic therapy; Article; bacterial infection; bacterium culture; big data; chronic obstructive lung disease; clinical study; cohort analysis; controlled study; corticosteroid therapy; disease exacerbation; drug use; eosinopenia; eosinophil count; hospital patient; human; intensive care unit; length of stay; major clinical study; morbidity; mortality; noninvasive ventilation; retrospective study",Article,Scopus,2-s2.0-85123675010
"Jacky Y., Sulaiman N.A.","57402502400;55968241600;","The use of data analytics in external auditing: a content analysis approach",2022,"Asian Review of Accounting","30","1",,"31","58",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122385416&doi=10.1108%2fARA-11-2020-0177&partnerID=40&md5=5b325b3b7df1958628947b5d16b0406e","Purpose: This study examines the perceptions of interested stakeholders on the factors affecting the use of data analytics (DA) in financial statement audits. Response letters submitted by stakeholders of the auditing services to the International Auditing and Assurance Standards Board's (IAASB) Data Analytics Working Group (DAWG) served as sources for analysis. Design/methodology/approach: The modified information technology audit model was used as a framework to perform a direct content analysis of all the 50 response letters submitted to the DAWG. Findings: The analysis showed that a range of attributes, such as the usefulness of DA in auditing, authoritative guidance (auditing standards), data reliability and quality, auditors' skills, clients' factors and costs, were the factors perceived by stakeholders to be affecting the use of DA in external auditing. Research limitations/implications: This study is subjected to the limitations inherent to all content analysis studies. Nonetheless, the findings offer additional insights about potential factors affecting the adoption of DA in audit practices. Originality/value: The data noted in the published statements highlighted the perceptions of a range of stakeholders with regards to the factors affecting the use of DA in auditing. © 2021, Emerald Publishing Limited.","Auditing; Auditors; Big data; Content analysis; Data analytics; IT audit",,Article,Scopus,2-s2.0-85122385416
"Chen J., Li F., Wang M., Li J., Marquez-Lago T.T., Leier A., Revote J., Li S., Liu Q., Song J.","57215386032;57198720015;57439053900;57226634116;21741172500;14033416500;56133068000;57439222200;55869897600;56023619300;","BigFiRSt: A Software Program Using Big Data Technique for Mining Simple Sequence Repeats From Large-Scale Sequencing Data",2022,"Frontiers in Big Data","4",,"727216","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124025539&doi=10.3389%2ffdata.2021.727216&partnerID=40&md5=6d7240904999b97c7fe3e4462e0bbfa2","Background: Simple Sequence Repeats (SSRs) are short tandem repeats of nucleotide sequences. It has been shown that SSRs are associated with human diseases and are of medical relevance. Accordingly, a variety of computational methods have been proposed to mine SSRs from genomes. Conventional methods rely on a high-quality complete genome to identify SSRs. However, the sequenced genome often misses several highly repetitive regions. Moreover, many non-model species have no entire genomes. With the recent advances of next-generation sequencing (NGS) techniques, large-scale sequence reads for any species can be rapidly generated using NGS. In this context, a number of methods have been proposed to identify thousands of SSR loci within large amounts of reads for non-model species. While the most commonly used NGS platforms (e.g., Illumina platform) on the market generally provide short paired-end reads, merging overlapping paired-end reads has become a common way prior to the identification of SSR loci. This has posed a big data analysis challenge for traditional stand-alone tools to merge short read pairs and identify SSRs from large-scale data. Results: In this study, we present a new Hadoop-based software program, termed BigFiRSt, to address this problem using cutting-edge big data technology. BigFiRSt consists of two major modules, BigFLASH and BigPERF, implemented based on two state-of-the-art stand-alone tools, FLASH and PERF, respectively. BigFLASH and BigPERF address the problem of merging short read pairs and mining SSRs in the big data manner, respectively. Comprehensive benchmarking experiments show that BigFiRSt can dramatically reduce the execution times of fast read pairs merging and SSRs mining from very large-scale DNA sequence data. Conclusions: The excellent performance of BigFiRSt mainly resorts to the Big Data Hadoop technology to merge read pairs and mine SSRs in parallel and distributed computing on clusters. We anticipate BigFiRSt will be a valuable tool in the coming biological Big Data era. Copyright © 2022 Chen, Li, Wang, Li, Marquez-Lago, Leier, Revote, Li, Liu and Song.","big data; Hadoop; next-generation sequencing; read pairs; Simple Sequence Repeats (SSR)",,Article,Scopus,2-s2.0-85124025539
"Saputra A., Wang G., Zhang J.Z., Behl A.","57263346900;57214836304;57208659110;56554009500;","The framework of talent analytics using big data",2022,"TQM Journal","34","1",,"178","198",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115180339&doi=10.1108%2fTQM-03-2021-0089&partnerID=40&md5=d889eb22578fc0017fcef7640e53a542","Purpose: The era of work 4.0 demands organizations to expedite their digital transformation to sustain their competitive advantage in the market. This paper aims to help the human resource (HR) department digitize and automate their analytical processes based on a big-data-analytics framework. Design/methodology/approach: The methodology applied in this paper is based on a case study and experimental analysis. The research was conducted in a specific industry and focused on solving talent analysis problems. Findings: This research conducts digital talent analysis using data mining tools with big data. The talent analysis based on the proposed framework for developing and transforming the HR department is readily implementable. The results obtained from this talent analysis using the big-data-analytics framework offer many opportunities in growing and advancing a company's talents that are not yet realized. Practical implications: Big data allows HR to perform analysis and predictions, making more intelligent and accurate decisions. The application of big data analytics in an HR department has a significant impact on talent management. Originality/value: This research contributes to the literature by proposing a formal big-data-analytics framework for HR and demonstrating its applicability with real-world case analysis. The findings help organizations develop a talent analytics function to solve future leaders' business challenges. © 2021, Emerald Publishing Limited.","Big data; Human resource; Talent; Talent analytics","Big data; Competition; Data Analytics; Data mining; Analysis problems; Analytical process; Business challenges; Competitive advantage; Design/methodology/approach; Digital transformation; Experimental analysis; Talent management; Advanced Analytics",Article,Scopus,2-s2.0-85115180339
"Kim B., Cooks E., Kim S.-K.","57193899119;57131152100;56081945400;","Exploring incivility and moral foundations toward Asians in English-speaking tweets in hate crime-reporting cities during the COVID-19 pandemic",2022,"Internet Research","32","1",,"362","378",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113766853&doi=10.1108%2fINTR-11-2020-0678&partnerID=40&md5=53051693798621c575f5ec50f9006b4f","Purpose: This study aims to explore the extent to which Twitter users engaged in uncivil and morally questionable expressions in their comments about specific Asian countries and citizens. The integrated threat theory (ITT) was used to formulate questions surrounding incivility and moral foundations within Twitter discourses related to the COVID-19 pandemic. Design/methodology/approach: The authors collected tweets and retweets posted by English-speaking Twitter users in the United States (US) across the following three phases: (1) initial discovery of COVID-19 in China, (2) high US mortality rate from COVID-19 and (3) the announcement that a vaccine would soon be available in the US. Findings: The authors found a significant difference in uncivil tweets posted in cities with higher levels of reported hate crimes against Asians than cities with low levels. Lastly, English-speaking Twitter users tended to employ moral virtue words and moral vice words when discussing China and Chinese culture/populations. Research limitations/implications: The bags-of-words employed are limited in capturing nuanced and metaphorical terms. In addition, the analysis focused solely on Tweets composed in English and thus did not capture the thoughts and opinions of non-English speakers. Lastly, this study did not address all Asian countries. In this sense, the findings of this study might not be applicable to Tweets about other nations. Practical implications: Given that many Twitter users tend to use terms of moral virtue in support of Asians and Asian communities, the authors suggest that non-governmental organization administrators provide morally supportive social media campaigns that encourage users to engage in civil discourse. Social implications: These findings have theoretical implications as the frameworks of integrated threats and moral foundations were used to offer group-level explanations for online behavior. Additional research is needed to explore whether these frameworks can be used to explain negativity in other communication environments. Originality/value: This study expands the findings of prior studies that identified the extent to which Twitter users express hate speech, focusing on general Twitter discourse across three specific periods of the pandemic: degrees of incivility and moral foundations, and comparison of incivility based on the prevalence of reported hate crimes. © 2021, Emerald Publishing Limited.","Big data; COVID-19; Incivility; Integrated threat theory; Moral foundations theory; Semantic network analysis; Twitter",,Article,Scopus,2-s2.0-85113766853
"Tian X., He W., Wang F.-K.","56915178700;36985723200;7501311683;","Applying sentiment analytics to examine social media crises: a case study of United Airline's crisis in 2017",2022,"Data Technologies and Applications","56","1",,"1","23",,2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106473238&doi=10.1108%2fDTA-09-2018-0087&partnerID=40&md5=0a5ad3b1c850916e28ccd7674a5d1606","Purpose: In recent years, social media crises occurred more and more often, which negatively affect the reputations of individuals, businesses and communities. During each crisis, numerous users either participated in online discussion or widely spread crisis-related information to their friends and followers on social media. By applying sentiment analysis to study a social media crisis of airline carriers, the purpose of this research is to help companies take measure against social media crises. Design/methodology/approach: This study used sentiment analytics to examine a social media crisis related to airline carriers. The arousal, valence, negative, positive and eight emotional sentiments were applied to analyze social media data collected from Twitter. Findings: This research study found that social media sentiment analysis is useful to monitor public reaction after a social media crisis arises. The sentiment results are able to reflect the development of social media crises quite well. Proper and timely response strategies to a crisis can mitigate the crisis through effective communication with the customers and the public. Originality/value: This study used the Affective Norms of English Words (ANEW) dictionary to classify the words in social media data and assigned the words with two elements to measure the emotions: valence and arousal. The intensity of the sentiment determines the public reaction to a social media crisis. An opinion-oriented information system is proposed as a solution for resolving a social media crisis in the paper. © 2021, Emerald Publishing Limited.","Big data; Conflicts and crises; Crisis communication; Opinion-oriented information system; Sentiment analytics; Social media",,Article,Scopus,2-s2.0-85106473238
"Erraji A., Maizate A., Ouzzif M.","57436410100;55820871000;24178281900;","MULTI-CRITERIA ANALYSIS BETWEEN NOSQL DATABASES CATEGORIES TOWARD A COMPLETE MIGRATION FROM RELATIONAL DATABASE",2022,"Journal of Theoretical and Applied Information Technology","100","1",,"61","69",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124493780&partnerID=40&md5=874fe8a346f639394ed57060e6e73323","In recent times, the world has become highly dependent on computer science which has become extends to various vital and secondary areas of life, such as social communication, security, commerce, marketing, training, and other fields, as many institutions have become dealing with a huge amount of information to Storage and use for their benefit, in order to manage the present and the future well. This situation made many institutions need several means to keep pace with this great development of information in terms of quantity and quality, without losing what they could possess of previous information stored within databases, often relational system which provide easy ways of dealing with the information, also provides the possibility of applying several complex and important calculations and elicit. Developers in recent days have came out with what's called a NoSQL database, that surpasses its previous predecessor, these developers have also made many programs and tools that works with this new structure, that's characterized in 4 different categories, each one differs from the other in its fundamentals, that’s why finding a way to migrate Data Base with all of data and effects from a relational system to this new structure became a must. In this paper, we will study in-depth and comprehensively the different categories of the NoSQL system, by following the comparative approach using WSM method and depending on a set of characteristics and features, in order to determine the optimal category that enables us to completely migrate all data from a relational system with all its details, and capabilities towards a NoSQL system, in order to put the first step to start studying the migration of data from a relational system to a NoSQL system © 2021 Little Lion Scientific","Big Data; Migration; NoSQL; Relational Database; WSM",,Article,Scopus,2-s2.0-85124493780
"Adil B., Abdelhadi F.","57215669187;55935734000;","A BIG DATA ANALYTICS FRAMEWORK FOR COMPETITIVE INTELLIGENCE SYSTEMS",2022,"Journal of Theoretical and Applied Information Technology","100","1",,"149","169",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124492743&partnerID=40&md5=16221110efb119b3d4a492fabd4011cb","Nowadays, companies are facing a lot of challenges due to the volume and velocity of data available online, the nature of this data which comes in different formats structured, semi-structured or unstructured, forces the adoption of new tools and techniques to process and transform data to knowledge, competitive intelligence systems aims at setting-up tools and software to handle this stream of data from data collection, data analysis, data visualization to the results dissemination for stakeholders to enhance the decision making process of companies. In this paper, we present a big data analytics layer/framework for competitive intelligence systems and we implement it in the case of XEW 2.0 system relying on Apache Spark capabilities and big data analytics technologies, we validate the proposed framework with a case study about Research in Morocco in order to achieve a technological surveillance, the framework shows promising results in providing analysts with a toolbox to extract strategic information. © 2021 Little Lion Scientific","Apache Spark; Big Data; Big Data Analytics; Competitive Intelligence; Data Mining",,Article,Scopus,2-s2.0-85124492743
"Yergaliyeva B.B., Seitkulov Y.N., Satybaldina D.Z.H.","57191241749;24280172200;57193740669;","METHODS FOR THE SECURE USE OF EXTERNAL SERVERS TO SOLVE COMPUTATIONALLY-COMPLEX PROBLEMS WITH SECRET PARAMETERS",2022,"Journal of Theoretical and Applied Information Technology","100","1",,"235","245",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124483425&partnerID=40&md5=0ba9249c5f6121ef5fe41d804cb2b594","In this work, we study methods for the secure use of external insecure computers (servers) when solving computationally-complex problems with secret parameters. This problem is one of the important scientific directions in the field of information security of cloud computing. The article presents methods for secure outsourcing of the problem of finding the extremum of a function, as well as one method for finding the value of an analytical (holomorphic) function on a secret argument. Note that our main goal is to demonstrate new methods of secure outsourcing of scientific computing, so we model classes of problems in such a way as to clearly show the essence of these methods. © 2021 Little Lion Scientific","Big Data; Client-Server Interactions; Cloud Computing; Computationally-Complex Problem; Information Security; Secure Outsourcing",,Article,Scopus,2-s2.0-85124483425
