Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Abstract,Author Keywords,Index Keywords,Document Type,Source,EID
"Zeng B., Yang H., Liu S., Xu M.","57196723371;57210557953;57204814028;57223128725;","Learning for target-dependent sentiment based on local context-aware embedding",2022,"Journal of Supercomputing","78","3",,"4358","4376",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114040516&doi=10.1007%2fs11227-021-04047-1&partnerID=40&md5=488735614240e40ec2b1ad9c815905a5","Target-dependent sentiment classification is a fine-grained task of natural language processing to analyze the sentiment polarity of the targets. In order to address the difficulty of locating important sentiment information of targeted sentiment classification, recent research mostly applies attention mechanisms to capture the information of important context words, while the attention mechanism is subject to many drawbacks, e.g., dependent on network architecture and expensive. Recent studies show the significant effect of the local context focus (LCF) mechanism in capturing the relatedness between a target’s sentiment and its local context. However, the LCF simply applies the fusion of global and local context features to classify sentiment, neglecting to empower the network to be aware of deep information of local context. In this paper, we propose a novel local context-aware network (LCA-Net) based on the local context embedding (LCE). Moreover, accompanied by the sentiment classification loss, the local context prediction (LCP) loss is proposed to enhance the LCE. The experimental results on three commonly used datasets, i.e., the Laptop and Restaurant datasets from SemEval-2014 and a Twitter social dataset, show that all the LCA-Net variants achieve promising performance improvement compared to existing approaches in extracting local context features. Besides, we implement the LCA-Net with different neural networks, validating the transferability of LCA architecture. © 2021, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.","BERT; Local context embedding; Local context prediction; Target-dependent sentiment classification","Embeddings; Life cycle; Natural language processing systems; Network architecture; Theorem proving; Attention mechanisms; Context-word; Fine grained; Local contexts; NAtural language processing; Recent researches; Sentiment classification; Classification (of information)",Article,Scopus,2-s2.0-85114040516
"Lin Y., Liu Z., Gao X.","55265036200;57192586797;7403873062;","Sensitivity of N400 effect during speech comprehension under the uni- And bi-modality conditions",2022,"Tsinghua Science and Technology","27","1","9515707","141","149",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113709423&doi=10.26599%2fTST.2021.9010008&partnerID=40&md5=34d2f2eb6998fdfb9c030f783ea05831","N400 is an objective electrophysiological index in semantic processing for brain. This study focuses on the sensitivity of N400 effect during speech comprehension under the uni- and bi-modality conditions. Varying the Signal-to-Noise Ratio (SNR) of speech signal under the conditions of Audio-only (A), Visual-only (V, i.e., lip-reading), and Audio-Visual (AV), the semantic priming paradigm is used to evoke N400 effect and measure the speech recognition rate. For the conditions A and high SNR AV, the N400 amplitudes in the central region are larger; for the conditions of V and low SNR AV, the N400 amplitudes in the left-frontal region are larger. The N400 amplitudes of frontal and central regions under the conditions of A, AV, and V are consistent with speech recognition rate of behavioral results. These results indicate that audio-cognition is better than visual-cognition at high SNR, and visual-cognition is better than audio-cognition at low SNR. © 1996-2012 Tsinghua University Press.","audio-visual integration; audio-visual speech; auditory noise; Signal-to-Noise Ratio (SNR)","Audio acoustics; Behavioral research; Electrophysiology; Semantics; Speech; Speech recognition; Frontal regions; High SNR; Lip reading; Low SNR; Semantic primings; Semantic processing; Speech signals; Visual Cognition; Signal to noise ratio",Article,Scopus,2-s2.0-85113709423
"Xie W., Yu H., Li Y., Dai M., Long X., Li N., Wang Y.","57211517258;57200608128;57246768300;57208304847;57216256259;56723160100;35207058700;","Estimation of entity-level land use and its application in urban sectoral land use footprint: A bottom-up model with emerging geospatial data",2022,"Journal of Industrial Ecology","26","1",,"309","322",,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113606739&doi=10.1111%2fjiec.13191&partnerID=40&md5=627787e7aed2f65834c52a9cc8888b95","Land is an essential resource tomaintain the functioning of the socio-economic system. Due to sectoral land data limitations, previous studies were primarily restricted to a coarse sectoral level or focused mainly on the global and national scales. However,fine-scale land use data are required to provide tailored implications for municipal sustainable development. With emerging geographic data and novel methods, including point of interest data, road network data, and natural language processing, a bottom-up model is developed to estimate the entity-level artificial impervious land use. Then, we conducted a case study in Shanghai to investigate the spatial features, footprints, and intensities of sectoral land use. Our results indicated that 42 sectors in Shanghai had diverse spatial patterns. The transportation sector had the highest level of agglomeration among all sectors, and the manufacturing industry's adjacent land patches had higher sectoral heterogeneities than the service sector. The transportation sector had the largest direct and embodied land use footprint. The residential-related sectors had higher land use intensities, while the high value-added service sectors showed lower land use intensities. Our study indicates that this model offers a novel way of extracting entity-level spatial land use information and is applicable for socio-economic metabolism research. Future studies could incorporate remote sensing images and multiple databases to achieve higher resolution. © 2021 by Yale University.","industrial ecology; input–output analysis; land use; natural language processing; socio-economic metabolism; spatial analysis","Economics; Metropolitan area networks; Motor transportation; Natural language processing systems; Remote sensing; Service industry; Higher resolution; Manufacturing industries; NAtural language processing; Remote sensing images; Road network data; Socio-economic systems; Transportation sector; Value added service; Land use; data set; estimation method; land use; remote sensing; satellite imagery; service sector; spatiotemporal analysis; China; Shanghai",Article,Scopus,2-s2.0-85113606739
"Wu J., Du J., Wang F., Yang C., Jiang X., Hu J., Yin B., Zhang J., Dai L.","57226131591;18041858900;57230519300;57226877559;57230910600;56461667900;57230712000;57191866675;57230910700;","A multimodal attention fusion network with a dynamic vocabulary for TextVQA",2022,"Pattern Recognition","122",,"108214","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113399982&doi=10.1016%2fj.patcog.2021.108214&partnerID=40&md5=fc6ac6cc7f8644fb5b32c3a4b14ca59f","Visual question answering (VQA) is a well-known problem in computer vision. Recently, Text-based VQA tasks are getting more and more attention because text information is very important for image understanding. The key to this task is to make good use of text information in the image. In this work, we propose an attention-based encoder-decoder network that combines the multimodal information of visual, linguistic, and location features together. By using the attention mechanism to focus on key features to the question, our multimodal feature fusion can provide more accurate information to improve the performance. Furthermore, we present a decoder with attention map loss, which can not only predict complex answers but also deal with a dynamic vocabulary to reduce the decoding space. Compared with softmax-based cross entropy loss which can only handle a fixed-length vocabulary, the attention map loss significantly improves the accuracy and efficiency. Our method achieved the first place of all three tasks in the ICDAR2019 robust reading challenge on scene text visual question answering (ST-VQA). © 2021 Elsevier Ltd","Attention map; Dynamic vocabulary; Multimodal fusion; ST-VQA","Natural language processing systems; Attention map; Dynamic vocabulary; Encoder-decoder; Multi-modal; Multi-modal fusion; Multi-modal information; Question Answering; Question Answering Task; Scene text visual question answering; Text information; Decoding",Article,Scopus,2-s2.0-85113399982
"Meesala S.R., Subramanian S.","57230338700;57213723241;","Feature based opinion analysis on social media tweets with association rule mining and multi-objective evolutionary algorithms",2022,"Concurrency and Computation: Practice and Experience","34","3","e6586","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113353050&doi=10.1002%2fcpe.6586&partnerID=40&md5=2699d639c3d0b96640e6dcaa6019f665","Social media platform has achieved wide popularity in presenting the user-generated information online. The proliferation of user-generated content through social networking sites can enhance the existing transportation system. This work adds to the existing research by proposing a novel system to assess transit rider's reviews on the quality of transport services using Twitter information. A novel framework of a multi-objective evolutionary approach with association rule mining is proposed for feature-based opinion analysis on social media transit reviews. Feature-based opinion analysis is performed in two steps such as feature extraction and opinion analysis. First, the corpus of association rules is generated with opinion analysis, morphological and syntactic analysis, and semantic representation. Then, multi-objective flower pollination, multi-objective gray wolf, multi-objective moth flame, and multi-objective cat swarm optimization are applied to discover high-quality association rules on the transit user's opinion. The experimental results indicate that multi-objective cat swarm optimization using association rule mining performs better in terms of confidence, coverage, the interestingness of the rules, computational time, mean average support, and mean average confidence than the other proposed as existing approaches. It is observed that MCSO-ARM achieved an improvement in the range of 0.21%–0.27% in terms of confidence, 0.10%–0.13% in coverage, 0.10%–0.25% in interestingness, the computational time of 27.5 s, mean average support value of 0.10%–0.30% and mean of 0.20%–0.30% compared to the existing MPSO-ARM and other proposed MGWO-ARM, MMFO-ARM, and MFPO-ARM approaches. © 2021 John Wiley & Sons Ltd.",,"Association rules; Data mining; Multiobjective optimization; Semantics; Social networking (online); Syntactics; Computational time; Multi objective evolutionary algorithms; Multi-objective evolutionary; Semantic representation; Social media platforms; Social networking sites; Transportation system; User-generated content; Evolutionary algorithms",Article,Scopus,2-s2.0-85113353050
"Xu X., Gao T., Wang Y., Xuan X.","56194017200;57226888525;57218520212;57226889384;","Event temporal relation extraction with attention mechanism and graph neural network",2022,"Tsinghua Science and Technology","27","1","9515702","79","90",,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113206803&doi=10.26599%2fTST.2020.9010063&partnerID=40&md5=24e9619bcc3a1ada0a83c213b2e3498e","Event temporal relation extraction is an important part of natural language processing. Many models are being used in this task with the development of deep learning. However, most of the existing methods cannot accurately obtain the degree of association between different tokens and events, and event-related information cannot be effectively integrated. In this paper, we propose an event information integration model that integrates event information through multilayer bidirectional long short-term memory (Bi-LSTM) and attention mechanism. Although the above scheme can improve the extraction performance, it can still be further optimized. To further improve the performance of the previous scheme, we propose a novel relational graph attention network that incorporates edge attributes. In this approach, we first build a semantic dependency graph through dependency parsing, model a semantic graph that considers the edges' attributes by using top-k attention mechanisms to learn hidden semantic contextual representations, and finally predict event temporal relations. We evaluate proposed models on the TimeBank-Dense dataset. Compared to previous baselines, the Micro-F1 scores obtained by our models improve by 3.9% and 14.5%, respectively. © 1996-2012 Tsinghua University Press.","attention mechanism; graph attention network; neural network; temporal relation extraction","Deep learning; Extraction; Natural language processing systems; Semantics; Attention mechanisms; Degree of association; Dependency parsing; Graph neural networks; Information integration models; NAtural language processing; Semantic dependency; Temporal relation; Long short-term memory",Article,Scopus,2-s2.0-85113206803
"Flores A.M., Pavan M.C., Paraboni I.","57226504309;57219593586;14027249800;","User profiling and satisfaction inference in public information access services",2022,"Journal of Intelligent Information Systems","58","1",,"67","89",,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111769912&doi=10.1007%2fs10844-021-00661-w&partnerID=40&md5=4618749522eb1c5322130c104bed3467","Public information access services are provided by dozens of countries around the world as a means to promote transparency and democracy, and present a number of research opportunities for the development of computational models that help understand both users and their needs. Based on these observations, the present work discusses how the use of Natural Language Processing (NLP) methods may harvest valuable knowledge about citizen-government communication in user profiling and satisfaction inference tasks. More specifically, from a large text dataset of this kind, we build a number of models using a range of supervised machine learning methods - including bidirectional long short-term memory networks (LSTMs), pre-trained context-sensitive embeddings (BERT) and others - and show that these outperform textual and non-textual baseline alternatives alike. This outcome makes a case in favour of NLP methods for these tasks, and paves the way for further applications in the public information access domain. © 2021, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.","E-government; Information access; Natural language processing; Text classification","Information retrieval; Large dataset; Natural language processing systems; Supervised learning; Computational model; Context sensitive; Government communication; NAtural language processing; Public information; Research opportunities; Short term memory; Supervised machine learning; Learning systems",Article,Scopus,2-s2.0-85111769912
"Chang J.-W.","55570534700;","Enabling progressive system integration for AIoT and speech-based HCI through semantic-aware computing",2022,"Journal of Supercomputing","78","3",,"3288","3324",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111085595&doi=10.1007%2fs11227-021-03996-x&partnerID=40&md5=03fcd0284c0b0e63af3397f7d63687f9","A novel integration architecture for speech-based human–computer interaction was developed using a progressive growth framework and semantic-aware computing. The architecture can integrate different services and can address the diversity of Internet of Things platforms. A natural language understanding (NLU) agent is proposed as a controller of IoT hubs and hybrid cloud services. The NLU agent with semantic-aware computing can effectively achieve a context-sensitive topic correlation and user intent analysis. Through a modularized design, the proposed progressive growth framework allows the NLU agent to chat about many different issues, such as current affairs and music. Local and cloud services can be loaded based on user demands, such as IoT platforms and hybrid cloud services. We developed and introduced three applications in daily life as case studies to demonstrate their potential and values. With the proposed integration architecture, users can develop many valuable applications according to their demands in various industries. © 2021, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.","Hybrid cloud services; IoT hub; Natural language processing; Natural language understanding; Speech-based HCI","Human computer interaction; Semantics; Web services; Computer interaction; Context sensitive; Different services; Integration architecture; Intent analysis; Modularized design; Natural language understanding; Progressive systems; Internet of things",Article,Scopus,2-s2.0-85111085595
"Ren L., Xu B., Lin H., Zhang J., Yang L.","57220752204;57198894858;24468572400;57219484893;55733088000;","An attention network via pronunciation, lexicon and syntax for humor recognition",2022,"Applied Intelligence","52","3",,"2690","2702",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108375223&doi=10.1007%2fs10489-021-02580-3&partnerID=40&md5=f769f31040581e12adc178c0035f624c","Humor is one of the most common and attractive expressions in our daily life. It is usually witty and funny. Humor recognition is an interesting but difficult task in natural language processing. Some recent works have used deep neural networks to recognize humorous text. In a different approach, we start from a new perspective based on humor linguistics, including pronunciation, lexicon, and syntax, for recognizing humor based on neural networks, in order to capture humorous incongruity and ambiguity. Specifically, we propose an attention network via pronunciation, lexicon, and syntax (ANPLS) for humor recognition. The ANPLS model contains four units, namely, the pronunciation understanding unit, the lexicon understanding unit, the syntax analysis unit, and the context understanding unit. The pronunciation understanding unit is used to extract the pronunciation-based humor features. The lexicon understanding unit is used to solve the polysemy in humor. The syntax analysis unit aims to capture the syntax information of humor. The context understanding unit is used to obtain the contextual humor features. These four units may have different levels of importance for humor recognition so that we further apply an attention mechanism to assign different weights to these four units. We conduct experiments on three popular datasets, namely, the SemEval2017 Task7 dataset, the 16000 One-Liners dataset, and the Pun of the Day dataset. The experimental results demonstrate that our model can achieve comparable or state-of-the-art performance compared with the existing models. © 2021, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.","Attention mechanism; Humor linguistics; Humor recognition; Natural language processing; Polysemy","Character recognition; Deep neural networks; Natural language processing systems; Syntactics; Attention mechanisms; Daily lives; NAtural language processing; State-of-the-art performance; Syntax analysis; Neural networks",Article,Scopus,2-s2.0-85108375223
"Singh A., Singh T.D., Bandyopadhyay S.","57211680217;55032148000;23092721400;","Attention based video captioning framework for Hindi",2022,"Multimedia Systems","28","1",,"195","207",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108083408&doi=10.1007%2fs00530-021-00816-3&partnerID=40&md5=53fa83ed65fe93786409ea1a07984c68","In recent times, active research is going on for bridging the gap between computer vision and natural language. In this paper, we attempt to address the problem of Hindi video captioning. In a linguistically diverse country like India, it is important to provide a means which can help in understanding the visual entities in native languages. In this work, we employ a hybrid attention mechanism by extending the soft temporal attention mechanism with a semantic attention to make the system able to decide when to focus on visual context vector and semantic input. The visual context vector of the input video is extracted using 3D convolutional neural network (3D CNN) and a Long Short-Term Memory (LSTM) recurrent network with attention module is used for decoding the encoded context vector. We experimented on a dataset built in-house for Hindi video captioning by translating MSR- VTT dataset followed by post-editing. Our system achieves 0.369 CIDEr score and 0.393 METEOR score and outperformed other baseline models including RMN (Reasoning Module Networks)-based model. © 2021, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.","Deep learning; Hindi captions; Hindi video captioning; LSTM","Convolutional neural networks; Semantics; Visual languages; Attention mechanisms; Baseline models; Module networks; Native language; Natural languages; Recurrent networks; Visual context; Visual entities; Long short-term memory",Article,Scopus,2-s2.0-85108083408
"Pérez Pozo Á., de la Rosa J., Ros S., González-Blanco E., Hernández L., de Sisto M.","57222025738;55203236600;7005158730;57190153324;57222031867;57224541472;","A bridge too far for artificial intelligence?: Automatic classification of stanzas in Spanish poetry",2022,"Journal of the Association for Information Science and Technology","73","2",,"258","267",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107898736&doi=10.1002%2fasi.24532&partnerID=40&md5=509dc4c503dee81fb20145573315039e","The rise in artificial intelligence and natural language processing techniques has increased considerably in the last few decades. Historically, the focus has been primarily on texts expressed in prose form, leaving mostly aside figurative or poetic expressions of language due to their rich semantics and syntactic complexity. The creation and analysis of poetry have been commonly carried out by hand, with a few computer-assisted approaches. In the Spanish context, the promise of machine learning is starting to pan out in specific tasks such as metrical annotation and syllabification. However, there is a task that remains unexplored and underdeveloped: stanza classification. This classification of the inner structures of verses in which a poem is built upon is an especially relevant task for poetry studies since it complements the structural information of a poem. In this work, we analyzed different computational approaches to stanza classification in the Spanish poetic tradition. These approaches show that this task continues to be hard for computers systems, both based on classical machine learning approaches as well as statistical language models and cannot compete with traditional computational paradigms based on the knowledge of experts. © 2021 The Authors. Journal of the Association for Information Science and Technology published by Wiley Periodicals LLC on behalf of Association for Information Science and Technology.",,"Computer aided analysis; Machine learning; Natural language processing systems; Semantics; Automatic classification; Computational approach; Computational paradigm; Machine learning approaches; NAtural language processing; Statistical language models; Structural information; Syntactic complexity; Classification (of information)",Article,Scopus,2-s2.0-85107898736
"Cao X., Liu Y.","57222053076;55960857900;","Coarse-grained decomposition and fine-grained interaction for multi-hop question answering",2022,"Journal of Intelligent Information Systems","58","1",,"21","41",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107565437&doi=10.1007%2fs10844-021-00645-w&partnerID=40&md5=827725ce2a5c813ff8ab4990322d7f90","In recent years, question answering (QA) and reading comprehension (RC) has attracted much attention, and most research on QA has focused on multi-hop QA task which requires connecting multiple pieces of evidence scattered in a long context to answer the question. The key to the multi-hop QA task is semantic feature interaction between documents and questions, which is widely processed by Bi-directional Attention Flow (Bi-DAF), but Bi-DAF generally captures only the surface semantics of words in complex questions, and fails to capture implied semantic feature of intermediate answers, as well as ignoring parts of contexts related to the question and failing to extract the most important parts of multiple documents. In this paper, we propose a new model architecture for multi-hop question answering by applying two completion strategies:(1) Coarse-Grained complex question Decomposition (CGDe) strategy is introduced to decompose complex questions into simple ones without any additional annotations; (2) Fine-Grained Interaction (FGIn) strategy is introduced to explicitly represent each word in documents and extract more comprehensive and accurate sentences related to the inference path. The above two strategies are combined and tested on the SQuAD and HotpotQA datasets, and the experimental results show that our method outperforms state-of-the-art baselines. © 2021, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.","Coarse-grained complex question decomposition; Complex questions; Fine-grained interaction; Question answering","Semantics; Coarse-grained; Complex questions; Model architecture; Multiple documents; Question Answering; Reading comprehension; Semantic features; State of the art; Natural language processing systems",Article,Scopus,2-s2.0-85107565437
"Andrushchenko M., Sandberg K., Turunen R., Marjanen J., Hatavara M., Kurunmäki J., Nummenmaa T., Hyvärinen M., Teräs K., Peltonen J., Nummenmaa J.","57217022899;57224195110;55535820800;56755247600;25027613500;56013948900;35488325500;22979755600;57189369553;7101970478;6507393852;","Using parsed and annotated corpora to analyze parliamentarians' talk in Finland",2022,"Journal of the Association for Information Science and Technology","73","2",,"288","302",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107229944&doi=10.1002%2fasi.24500&partnerID=40&md5=2417bbd6514f44159aba642b07efac0c","We present a search system for grammatically analyzed corpora of Finnish parliamentary records and interviews with former parliamentarians, annotated with metadata of talk structure and involved parliamentarians, and discuss their use through carefully chosen digital humanities case studies. We first introduce the construction, contents, and principles of use of the corpora. Then we discuss the application of the search system and the corpora to study how politicians talk about power, how ideological terms are used in political speech, and how to identify narratives in the data. All case studies stem from questions in the humanities and the social sciences, but rely on the grammatically parsed corpora in both identifying and quantifying passages of interest. Finally, the paper discusses the role of natural language processing methods for questions in the (digital) humanities. It makes the claim that a digital humanities inquiry of parliamentary speech and interviews with politicians cannot only rely on computational humanities modeling, but needs to accommodate a range of perspectives starting with simple searches, quantitative exploration, and ending with modeling. Furthermore, the digital humanities need a more thorough discussion about how the utilization of tools from information science and technologies alter the research questions posed in the humanities. © 2021 The Authors. Journal of the Association for Information Science and Technology published by Wiley Periodicals LLC on behalf of Association for Information Science and Technology.",,"Linguistics; Natural language processing systems; Safety devices; Case-studies; Digital humanities; Finland; NAtural language processing; Parsed corpora; Research questions; Science and Technology; Search system; Search engines; article; Finland; human; human experiment; humanities; information science; interview; metadata; narrative; natural language processing; public figure; sociology; speech",Article,Scopus,2-s2.0-85107229944
"Kraas A.","42261972300;","On the automation-supported derivation of domain-specific UML profiles considering static semantics",2022,"Software and Systems Modeling","21","1",,"51","79",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106532494&doi=10.1007%2fs10270-021-00890-1&partnerID=40&md5=7585b90c7eaecc4b9c110096409b0113","In the light of standardization, the model-driven engineering (MDE) is becoming increasingly important for the development of DSLs, in addition to traditional approaches based on grammar formalisms. Metamodels define the abstract syntax and static semantics of a DSL and can be created by using the language concepts of the Meta Object Facility (MOF) or by defining a UML profile. Both metamodels and UML profiles are often provided for standardized DSLs, and the mappings of metamodels to UML profiles are usually specified informally in natural language, which also applies for the static semantics of metamodels and/or UML profiles, which has the disadvantage that ambiguities can occur, and that the static semantics must be manually translated into a machine-processable language. To address these weaknesses, we propose a new automated approach for deriving a UML profile from the metamodel of a DSL. One novelty is that subsetting or redefining metaclass attributes are mapped to stereotype attributes whose values are computed at runtime via automatically created OCL expressions. The automatic transfer of the static semantics of a DSL to a UML profile is a further contribution of our approach. Our DSL Metamodeling and Derivation Toolchain (DSL-MeDeTo) implements all aspects of our proposed approach in Eclipse. This enabled us to successfully apply our approach to the two DSLs Test Description Language (TDL) and Specification and Description Language (SDL). © 2021, The Author(s).",,"Natural language processing systems; Semantics; Turing machines; Automated approach; Description languages; Grammar formalisms; Meta object facilities (MOF); Model-driven Engineering; Natural languages; Static semantics; Traditional approaches; Digital subscriber lines",Article,Scopus,2-s2.0-85106532494
"Geng B.","57223366175;","Text segmentation for patent claim simplification via Bidirectional Long-Short Term Memory and Conditional Random Field",2022,"Computational Intelligence","38","1",,"205","215",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105729727&doi=10.1111%2fcoin.12455&partnerID=40&md5=c99434576477fd6f05bfd4b3dadaade0","Text simplification is a vital work for comprehending patent claims due to its complex syntactic structures and lengthy sentences. Therefore, almost all patent analysis practitioners cannot be able to directly and intuitively understand patent essence even through some common natural language processing (NLP) tools are applied to parse these patent claim paragraph or sentences. Universal text analysis tools above is almost useless, or even crashed when applied to some complex paragraphs of patent claims. Therefore, it is necessary to propose a patent text oriented simplification approach to help patent researchers grasp the essence of patent quickly and intuitively. Motivated by the above reason, we in this article propose a simplification method based on deep learning to segment patent claim into shorter and comprehensible sentences for downstream tasks of patent analysis. The proposed approach contains two stages: on one stage, we use a machine learning approach of conditional random field (CRF) to decompose syntactically complex paragraphs into coarse-grained level sentences with simplified structures and complete semantics; on another stage, a deep Learning architecture of bidirectional long-short term memory (Bi-LSTM)-CRF is applied to segment coarse-grained and lengthy sentences of former stage into fined-grained and shorter sentences. Compared with a series of baselines, our patent segmentation architecture based on deep learning of Bi-LSTM-CRF achieves higher performance than any other methods on the evaluation measures of precision, recall, and F1. © 2021 Wiley Periodicals LLC.","Bi-LSTM; CRF; patent claim; sentence segmentation","Brain; Deep learning; Image segmentation; Learning systems; Memory architecture; Natural language processing systems; Patents and inventions; Random processes; Semantics; Syntactics; Turing machines; Architecture-based; Conditional random field; Evaluation measures; Learning architectures; Machine learning approaches; NAtural language processing; Simplification method; Syntactic structure; Long short-term memory",Article,Scopus,2-s2.0-85105729727
"Pfob A., Barr R.G., Duda V., Büsch C., Bruckner T., Spratte J., Nees J., Togawa R., Ho C., Fastner S., Riedel F., Schaefgen B., Hennigs A., Sohn C., Heil J., Golatta M.","57203567060;57222567183;7005592571;57220522044;34567844800;36097078200;56181701800;57193810766;57223132798;57220635359;57038354200;56910285700;41361266600;7102538437;36082454300;24536992100;","A New Practical Decision Rule to Better Differentiate BI-RADS 3 or 4 Breast Masses on Breast Ultrasound",2022,"Journal of Ultrasound in Medicine","41","2",,"427","436",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104971064&doi=10.1002%2fjum.15722&partnerID=40&md5=6c9ecaa30e7a003879c99d2f84888b57","Objectives: The BI-RADS classification provides a standardized way to describe ultrasound findings in breast cancer diagnostics. However, there is little information regarding which BI-RADS descriptors are most strongly associated with malignancy, to better distinguish BI-RADS 3 (follow-up imaging) and 4 (diagnostic biopsy) breast masses. Methods: Patients were recruited as part of an international, multicenter trial (NCT02638935). The trial enrolled 1294 women (6 excluded) categorized as BI-RADS 3 or 4 upon routine B-mode ultrasound examination. Ultrasound images were evaluated by three expert physicians according to BI-RADS. All patients underwent histopathological confirmation (reference standard). We performed univariate and multivariate analyses (chi-square test, logistic regression, and Krippendorff's alpha). Results: Histopathologic evaluation showed malignancy in 368 of 1288 masses (28.6%). Upon performing multivariate analysis, the following descriptors were significantly associated with malignancy (P <.05): age ≥50 years (OR 8.99), non-circumscribed indistinct (OR 4.05) and microlobulated margin (OR 2.95), nonparallel orientation (OR 2.69), and calcification (OR 2.64). A clinical decision rule informed by these results demonstrated a 97% sensitivity and missed fewer cancers compared to three physician experts (range of sensitivity 79–95%) and a previous decision rule (sensitivity 59%). Specificity was 44% versus 22–83%, respectively. The inter-reader reliability of the BI-RADS descriptors and of the final BI-RADS score was fair-moderate. Conclusions: A patient should undergo a diagnostic biopsy (BI-RADS 4) instead of follow-up imaging (BI-RADS 3) if the patient is 50 years or older or exhibits at least one of the following features: calcification, nonparallel orientation of mass, non-circumscribed margin, or posterior shadowing. © 2021 The Authors. Journal of Ultrasound in Medicine published by Wiley Periodicals LLC on behalf of American Institute of Ultrasound in Medicine.",,"Biomineralization; Biopsy; Bone; Diseases; Fault tolerant computer systems; Logistic regression; Medical imaging; Natural language processing systems; Statistical tests; Ultrasonics; Breast cancer diagnostics; Clinical decision rules; Krippendorff's alphas; Multi variate analysis; Nonparallel orientation; Reference standard; Ultrasound examination; Ultrasound images; Multivariant analysis; breast; breast tumor; clinical trial; diagnostic imaging; echography; echomammography; female; human; middle aged; multicenter study; reproducibility; retrospective study; Breast; Breast Neoplasms; Female; Humans; Middle Aged; Reproducibility of Results; Retrospective Studies; Ultrasonography; Ultrasonography, Mammary",Article,Scopus,2-s2.0-85104971064
"Cao Q., Huang H.","57221376451;7405614195;","VSRN: Visual-Semantic Relation Network for Video Visual Relation Inference",2022,"IEEE Transactions on Circuits and Systems for Video Technology","32","2",,"768","777",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103283157&doi=10.1109%2fTCSVT.2021.3068214&partnerID=40&md5=ac684a90e109c037b6cbb3ead229af58","Video visual relation inference refers to the task of automatically detecting the relation triplets between the observed objects in videos with the form of ${ < subject, predicate, object>}$ , which requires correctly labeling each detected object and their interaction predicates. Despite the recent advances in image visual relation detection using deep learning techniques, relation inference in videos remains a challenging topic. On one hand, since the introduction of temporal information, it needs to model the rich spatio-temporal visual information for objects and videos. On the other hand, wild videos are often annotated with incomplete relation triplet tags and a few of them are semantically overlapped. However, previous methods adopt hand-crafted visual features extracted from the trajectories, describing local appearance characteristics of isolated objects. And they treat the problem as a multi-class classification task, which makes the relation tags mutually exclusive. To address the above issues, we propose a novel model, termed Visual-Semantic Relation Network (VSRN). In this network, we leverage three-dimensional convolution kernel to capture spatio-temporal features, and encode global visual features in videos through pooling operation on each time slice. Moreover, the semantic collocations between objects are also incorporated so as to obtain comprehensive representations of the relationships. For relation classification, we treat the problem as a multi-label classification task and regard each tag to be independent to predict various relationships. Additionally, we modify commonly used evaluation metric, video-wise recall, to a pair-wise metric (Roop) for testing the performance of models in predicting multiple relationships for the object pairs, Extensive experimental results on two large-scale datasets demonstrate the effectiveness of our proposed model which significantly outperforms the previous works. © 2021 IEEE.","Feature representation; Neural network; Video analysis; Visual relation inference","Classification (of information); Deep learning; Large dataset; Learning systems; Semantic Web; Semantics; Global visual features; Large-scale datasets; Learning techniques; Multi label classification; Multi-class classification; Relation classifications; Spatio temporal features; Temporal information; Object detection",Article,Scopus,2-s2.0-85103283157
