Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Abstract,Author Keywords,Index Keywords,Document Type,Source,EID
"Liu J.","57220593707;","The analysis of innovative design and evaluation of energy storage system based on Internet of Things",2022,"Journal of Supercomputing","78","2",,"1624","1641",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107998282&doi=10.1007%2fs11227-021-03931-0&partnerID=40&md5=eeff75f45a87d1ae9ab9d951c25014a7","An Internet of Things (IoT)-based informationized power grid system and a hierarchical energy storage system are put forward to solve energy storage problems in new energy power construction in remote areas. The system applies IoT to construct a distributed new energy grid system to optimize electric energy transmission. The information model is employed to establish a hierarchical energy storage system to combine the advantages of distributed energy storage and centralized energy storage, thereby enhancing the transmission grid security further. An indicator system is established to evaluate the energy storage system, considering the technology, economy, and society, using the Gray Relational Analysis model. Finally, the designed energy storage system is evaluated comprehensively. Experimental results demonstrate that the IoT-based hierarchical energy storage system can alleviate the peak overload of the new energy distributed power generation system. The experiment verifies the effectiveness of the proposed model for new energy storage systems. The comprehensive evaluation result of the lithium battery energy storage system is the highest, with a correlation value of 0.89. Hence, the lithium battery energy storage system has a wider application prospect. The research results can contribute to establishing a distributed new energy storage system based on IoT technology. © 2021, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.","Comprehensive evaluation; Energy storage system; Gray relational analysis; Internet of Things; New energy power generation","Distributed power generation; Electric power transmission networks; Internet of things; Lithium batteries; Transmissions; Battery energy storage systems; Comprehensive evaluation; Distributed energy storages; Distributed power generation systems; Electric energy transmission; Energy storage systems; Gray relational analysis; Internet of Things (IOT); Battery storage",Article,Scopus,2-s2.0-85107998282
"Yue W., Chu H., Dou C.","57205984266;35110849200;7006231973;","Event-Triggered Control for Consensus Tracking With Relative Output Information",2022,"IEEE Transactions on Circuits and Systems II: Express Briefs","69","2",,"449","453",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107206408&doi=10.1109%2fTCSII.2021.3081723&partnerID=40&md5=018d90ad367eb14d8c2785279b11516a","This brief studies event-triggered control problem for consensus tracking based only on relative output information. First, with the sporadic relative outputs, an event-triggered observer is designed to estimate the relative states. Second, based on the intermittent estimate, an event-sampled controller is constructed to achieve the consensus tracking. Compared with the existing observer-based protocols that are designed with absolute outputs to reconstruct each agent's states, the current protocol is born to have two fascinating features. First, the relative states rather than agent's states are estimated, and meanwhile no observer information is inter-exchanged through network. This structure can not only save communication resources, but also reduce the possibility of encountering cyber attacks. Second, the triggering instants associated with observer and controller are independent, showing that the updates of observer and controller are asynchronous. Numerical simulation illustrates the proposed control approach. © 2022 Institute of Electrical and Electronics Engineers Inc.. All rights reserved.","Circuits and systems; Convergence; Mobile agents; Observers; Protocols; Task analysis; Telecommunications","Network security; Communication resources; Control approach; Cyber-attacks; Event-triggered; Event-triggered controls; Observer-based; S state; Controllers",Article,Scopus,2-s2.0-85107206408
"Zafar S., Bhatti K.M., Shabbir M., Hashmat F., Akbar A.H.","24802826100;57224126304;57225436976;57222061755;14035045800;","Integration of blockchain and Internet of Things: challenges and solutions",2022,"Annales des Telecommunications/Annals of Telecommunications","77","1-2",,"13","32",,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107044584&doi=10.1007%2fs12243-021-00858-8&partnerID=40&md5=44d9b656dc2c7a05640e66507b3e3521","Blockchain-based Internet of Things (BIoT) is an emerging paradigm of Internet of Things (IoT) which utilizes the blockchain technology to provide security services to the IoT applications. In essence, the blockchain built-in security mechanism can provide services such as availability, authentication, authorization, confidentiality, and integrity to the IoT applications. While most of the IoT devices are inherently resource-constrained in terms of computational power and storage capacity, the downside for blockchain is a requirement of massive amount of energy and computational resources for its operation, which poses challenges to the realization of BIoT. This paper strives to explore the challenges associated with the integration of blockchain and IoT and review their solutions. First, a brief introduction of blockchain technology is presented, followed by characterization of blockchain-based IoT applications as per their heterogeneous traffic demand and Quality of Service (QoS) requirements. Next, challenges that limit the design, development, and deployment of BIoT applications are explained in detail such as energy efficiency, privacy, throughput, latency, fork problem, security, legal issues, smart contracts, storage, and network broadcast mechanism and their proposed solutions are discussed. Finally, future research directions of blockchain and IoT integration are indicated. This investigation will benefit the researchers and developers to identify and solve blockchain and IoT integration challenges in order to realize efficient BIoT applications. © 2021, Institut Mines-Télécom and Springer Nature Switzerland AG.","Blockchain; Blockchain-Internet of Things integration; Internet of Things; Resource-constrained devices","Authentication; Blockchain; Energy efficiency; Integration; Network security; Privacy by design; Quality of service; Broadcast mechanisms; Computational power; Computational resources; Future research directions; Heterogeneous traffic; Internet of Things (IOT); Qualityof-service requirement (QoS); Security mechanism; Internet of things",Article,Scopus,2-s2.0-85107044584
"Mukherjee D., Chakraborty S., Ghosh S.","57210170006;57193692517;57209784786;","Deep learning-based multilabel classification for locational detection of false data injection attack in smart grids",2022,"Electrical Engineering","104","1",,"259","282",,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106346421&doi=10.1007%2fs00202-021-01278-6&partnerID=40&md5=26c521e97fafb0b4da6fa0b907fb0b7b","With the recent advancement in smart grid technology, real-time monitoring of grid is utmost essential. State estimation-based solutions provide a critical tool in monitoring and control of smart grids. Recently there has been an increased focus on false data injection attacks which can circumvent the traditional statistical bad data detection algorithm. Most of the research methodologies focus on the presence of FDIA in measurement set, whereas their exact locations remain unknown. To cater this issue, this paper proposes a deep learning architecture for detection of the exact locations of data intrusions in real-time. This deep learning model in association with traditional bad data detection algorithms is capable of detecting both structured as well as unstructured false data injection attacks. The deep learning architecture is not dependent on statistical assumptions of the measurements, it emphasizes on the inconsistency and co-occurrence dependency of potential attacks in measurement set, thus acting as a multilabel classifier. Such kind of architecture remains model free without any prior statistical assumptions. Extensive research work on IEEE test-bench shows that this scheme is capable of identifying the locations for intrusion under varying noise scenarios. Such kind of an approach shows potential results also in detection of presence of falsified data. © 2021, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.","Cybersecurity; Deep learning; False data injection attack; Power system security; Smart grid; State estimation","Classification (of information); Cybersecurity; Deep learning; Learning algorithms; Location; Network security; Signal detection; Smart power grids; State estimation; Bad data detections; Cyber security; Deep learning; Detection algorithm; False data injection attacks; Learning architectures; Measurement sets; Multi-label classifications; Power systems security; Smart Grid technologies; Electric power transmission networks",Article,Scopus,2-s2.0-85106346421
"Dong P., Ge J., Wang X., Guo S.","57203762231;57211263807;54881224300;7403649953;","Collaborative Edge Computing for Social Internet of Things: Applications, Solutions, and Challenges",2022,"IEEE Transactions on Computational Social Systems","9","1",,"291","301",,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104578238&doi=10.1109%2fTCSS.2021.3072693&partnerID=40&md5=5c5a116acd898b1de1cf617aeae85940","The paradigm of Internet of Things (IoT) has attracted much attention in both academia and industry areas in the past decades. Recently, the integration of IoT and social networks is advocated to promote further development. This article focuses on the applications, solutions, and challenges of Social Internet of Things (SIoT) over collaborative edge computing, which exploits the advantages of both mobile edge computing and social relationships among SIoT users. First, applications of collaborative offloading, caching, and streaming data processing are illustrated, followed by representative social-aware solutions, including auction, coalition game, and federated learning. Finally, several research challenges are described. The main contributions of this article are as follows: 1) we specify the role of social ties in traditional applications of IoT and its impacts on individual's selection; 2) we elaborate the reasons why the presented three approaches can be applied in SIoT; and 3) the discussed challenges can contribute to the future development of secure, robust, and intelligent SIoT frameworks. © 2014 IEEE.","Collaborative edge computing; Social Internet of Things (SIoT)","Data handling; Edge computing; Coalition game; Internet of Things (IOT); Research challenges; Social relationships; Social ties; Social-aware; Streaming data processing; Internet of things",Article,Scopus,2-s2.0-85104578238
"Li Z.-M., Xiong J.","56999617500;57188590276;","Event-triggered fuzzy filtering for nonlinear networked systems with dynamic quantization and stochastic cyber attacks",2022,"ISA Transactions","121",,,"53","62",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104087297&doi=10.1016%2fj.isatra.2021.03.034&partnerID=40&md5=9586d5c12a939a34dc240351f7896d7b","In this article, the H∞ filtering issue is considered for discrete-time nonlinear networked systems subject to event-triggered communication scheme, dynamic quantization, and stochastic cyber attacks. The considered nonlinear networked system is described by the Takagi–Sugeno (T–S) fuzzy model. The event-triggered policy and the dynamic quantizer will be considered to realize the effective use of the restricted network bandwidth resources. Moreover, a stochastic variable that satisfies the Bernoulli random binary distribution is employed to characterize the effects of stochastic cyber attacks. This paper focus on the design of full- and reduced-order event-triggered H∞ filters and the dynamic parameter of the quantizer such that the filtering error system is stochastically stable and satisfies a predefined H∞ filtering performance. The sufficient design conditions for the event-triggered H∞ filters and the dynamic parameter of the quantizer are proposed based on linear matrix inequalities (LMIs). Finally, an example based on practical application will be used to verify the effectiveness of the presented design methods. © 2021 ISA","Cyber attacks; Dynamic quantization; Event-triggered filtering; Nonlinear networked systems; T–S fuzzy systems","Computer crime; Crime; Linear matrix inequalities; Network security; Binary distribution; Communication schemes; Dynamic parameters; Dynamic quantization; Dynamic quantizer; Filtering performance; Networked systems; Stochastic variable; Stochastic systems",Article,Scopus,2-s2.0-85104087297
"Chen Y., Qiu W., Liu X., Kang Y.","56521755500;57205457091;56081960400;26643005600;","A Parallel Control Framework of Analog Proportional Integral and Digital Model Predictive Controllers for Enhancing Power Converters Cybersecurity",2022,"IEEE Journal of Emerging and Selected Topics in Power Electronics","10","1",,"1258","1269",,2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103888757&doi=10.1109%2fJESTPE.2019.2937800&partnerID=40&md5=d6355a1399c6bc3c4106411bf4556813","Digital control endows power electronic converters with networking capability and makes them potential for the Internet of Energy (IoE). However, the IoE provides many interfaces for hackers and increases the risk of cybersecurity. To defend networked converters against cyberattacks, this article proposes a control framework where the digital model predictive controller (MPC) and the analog proportional integral controller (PIC) are physically connected in parallel. Due to such a parallel structure, once the converter is cyberattacked, the digital MPC can be physically isolated from the control loop, while the converter can still persist working under the dominating of only the analog PIC. In addition, the digital MPC and the analog PIC can compatibly operate under normal conditions to achieve excellent dynamic performances and zero steady-state error. The validity of the parallel control is verified on a buck converter as an example, and the control performances are also verified by experiments. © 2021 IEEE.","Buck converter; cybersecurity; Internet of Energy (IoE); model predictive controller (MPC); parallel control; proportional integral controller (PIC)","Buck converter; Cybersecurity; DC-DC converters; Digital control systems; HVDC power transmission; Model predictive control; Personal computing; Power control; Power electronics; Predictive control systems; Two term control systems; Control framework; Cyber security; Digital modeling; Energy; Internet of energy; Model predictive controller; Model predictive controllers; Parallel control; Proportional integral controller; Proportional integral controllers; Controllers",Article,Scopus,2-s2.0-85103888757
"Nie L., Wu Y., Wang X., Guo L., Wang G., Gao X., Li S.","55539485100;57277055500;54881224300;57210435586;57218321647;7403873424;55267842900;","Intrusion Detection for Secure Social Internet of Things Based on Collaborative Edge Computing: A Generative Adversarial Network-Based Approach",2022,"IEEE Transactions on Computational Social Systems","9","1",,"134","145",,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103251401&doi=10.1109%2fTCSS.2021.3063538&partnerID=40&md5=6dc8eb7d87f582bc99f1b65978e43510","The Social Internet of Things (SIoT) now penetrates our daily lives. As a strategy to alleviate the escalation of resource congestion, collaborative edge computing (CEC) has become a new paradigm for solving the needs of the Internet of Things (IoT). CEC can provide computing, storage, and network connection resources for remote devices. Because the edge network is closer to the connected devices, it involves a large amount of users' privacy. This also makes edge networks face more and more security issues, such as Denial-of-Service (DoS) attacks, unauthorized access, packet sniffing, and man-in-the-middle attacks. To combat these issues and enhance the security of edge networks, we propose a deep learning-based intrusion detection algorithm. Based on the generative adversarial network (GAN), we designed a powerful intrusion detection method. Our intrusion detection method includes three phases. First, we use the feature selection module to process the collaborative edge network traffic. Second, a deep learning architecture based on GAN is designed for intrusion detection aiming at a single attack. Finally, we propose a new intrusion detection model by combining several intrusion detection models that aim at a single attack. Intrusion detection aiming at multiple attacks is realized through the designed GAN-based deep learning architecture. Besides, we provide a comprehensive evaluation to verify the effectiveness of the proposed method. © 2014 IEEE.","Collaborative edge computing (CEC); generative adversarial network (GAN); intrusion detection; social internet of things (SIoT)","Deep learning; Denial-of-service attack; Edge computing; Internet of things; Network architecture; Network security; Privacy by design; Adversarial networks; Comprehensive evaluation; Internet of thing (IOT); Intrusion detection algorithms; Intrusion detection method; Intrusion detection models; Learning architectures; Man in the middle attacks; Intrusion detection",Article,Scopus,2-s2.0-85103251401
"Jiang H., Li L., Xian H., Hu Y., Huang H., Wang J.","57095221600;55730847700;57222561536;57281935600;57205095515;57204096693;","Crowd Flow Prediction for Social Internet-of-Things Systems Based on the Mobile Network Big Data",2022,"IEEE Transactions on Computational Social Systems","9","1",,"267","278",,3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103221179&doi=10.1109%2fTCSS.2021.3062884&partnerID=40&md5=d5b030eda6089904cfa82f7d9be2a53b","Accurate crowd flow prediction has gained increasing importance for the development of social Internet-of-Things (IoT) systems. In this article, we provide an efficient crowd flow prediction for social IoT systems in urban space based on the mobile network big data. In particular, the usage detail records (UDRs) are used in the prediction. The feasibility of using UDRs in the prediction is first analyzed. Then, a graph data model is exploited to record and represent the mobile behavior of users. In particular, we propose to apply the heterogeneous information network (HIN) representing the UDR data and characterize the users' behavior through the embedding methods of HIN. Moreover, an attention-based spatiotemporal graph convolution network with embedded vectors (EA-STGCN) is proposed for the final prediction. Through experimental evaluation, the advantages of the proposed model are shown in comparison to benchmarks. © 2014 IEEE.","Crowd flow prediction; graph convolution network; graph representation learning; heterogeneous information network (HIN)","Big data; Cellular radio systems; Embeddings; Forecasting; Information services; Mobile telecommunication systems; Wireless networks; Embedding method; Experimental evaluation; Graph data models; Heterogeneous information; Internet of Things (IOT); Mobile behavior; Spatio-temporal graphs; Urban spaces; Internet of things",Article,Scopus,2-s2.0-85103221179
"Zhang Z., Ning H., Shi F., Farha F., Xu Y., Xu J., Zhang F., Choo K.-K.R.","57219185495;57219175113;57200331831;57200415047;57193012457;57222391300;57213840692;57208540261;","Artificial intelligence in cyber security: research advances, challenges, and opportunities",2022,"Artificial Intelligence Review","55","2",,"1029","1053",,5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102599451&doi=10.1007%2fs10462-021-09976-0&partnerID=40&md5=79046e56c839f4582a27dea5916fa5f2","In recent times, there have been attempts to leverage artificial intelligence (AI) techniques in a broad range of cyber security applications. Therefore, this paper surveys the existing literature (comprising 54 papers mainly published between 2016 and 2020) on the applications of AI in user access authentication, network situation awareness, dangerous behavior monitoring, and abnormal traffic identification. This paper also identifies a number of limitations and challenges, and based on the findings, a conceptual human-in-the-loop intelligence cyber security model is presented. © 2021, The Author(s), under exclusive licence to Springer Nature B.V. part of Springer Nature.","Artificial Intelligence; Cyber Security; Human-in-the-Loop; Security Methods","Authentication; Applications of AI; Behavior monitoring; Cyber security; Human-in-the-loop; Paper surveys; Research advances; Situation awareness; Traffic identification; Artificial intelligence",Article,Scopus,2-s2.0-85102599451
"Dyke Parunak H.V.","57454981900;","A Grammar-Based Behavioral Distance Measure between Ransomware Variants",2022,"IEEE Transactions on Computational Social Systems","9","1",,"8","17",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102276267&doi=10.1109%2fTCSS.2021.3060972&partnerID=40&md5=2d14e6fd5190e1033a85f88b586df56d","Effective attribution of ransomware attacks requires a way to characterize different variants and estimates their similarity to one another. Unlike other malware, ransomware deliberately discloses itself and interacts explicitly with the victim. This characteristic invites the application of insights from social systems. The resulting behavioral trace offers a richer characterization than the simple code signatures used to detect other forms of malware, but is also more complex and harder to characterize. Exploiting this trace forensically requires a distance measure between pairs of attacks. In the Ransomware Analysis as Dialogue for Attribution and Reconnaissance (RADAR) project, we developed such a measure based on representation of the attack behavior in a context-free grammar. We motivate this approach by insights from behavioral linguistics, summarize the grammar we have developed, present a series of increasingly refined grammatical distance measures, and illustrate their performance on actual attacks. Then we suggest applications of our distance measure to other problems of social modeling. © 2014 IEEE.","Attribution; context-free grammars; detection; forensics; grammatical distance; malware; narrative space; ransomware; social modeling; tagmemics","Clustering algorithms; Context free grammars; Network security; Attack behavior; Behavioral trace; Code signature; Distance measure; Social modeling; Social systems; Malware",Article,Scopus,2-s2.0-85102276267
"Narayanan U., Paul V., Joseph S.","57202985362;20835576400;57203077673;","Decentralized blockchain based authentication for secure data sharing in Cloud-IoT: DeBlock-Sec",2022,"Journal of Ambient Intelligence and Humanized Computing","13","2",,"769","787",,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100965525&doi=10.1007%2fs12652-021-02929-z&partnerID=40&md5=cf976fbd05ff22cfc3be9b982b15ba77","Cloud integrated Internet of Things (Cloud-IoT) has gained huge attention over this decade. As millions of devices are connected over the internet, security becomes a more challenging issue in the Cloud-IoT environment. Many research works have contributed to ensuring security in Cloud-IoT. But none of the works has proven its security strength and efficiency. In particular, centralized authentication and complex encryption schemes increase the overhead even for low-level security. This paper proposes a novel Decentralized Blockchain-based Security (DeBlock-Sec) scheme, which is most suitable for resource-constrained IoT environment to abridge the security issue. The overall system works upon three significant phases, (1) authentication phase, (2) data encryption phase, and (3) data retrieval phase. For authentication, we propose a novel Decentralized Blockchain-based Authentication (DBA) protocol. The DBA protocol uses multiple factors to authenticate users and devices. In the next phase, data encryption is carried on the IoT devices. As the amount of data to be encrypted is large in size, the encryption is performed in the spark environment since the confidentiality of data is vital. The data retrieval phase allows users to access the data stored in the Cloud. Dendrimer Fractal Tree Indexing is followed to minimize the searching time and the Revised Diffie-Hellman algorithm is presented for key exchange. The extensive experiments performed in Spark environment show that the proposed work achieves better performance in terms of time consumption (encryption, decryption and search), storage space, and throughput. Our proposed technique is a promising research direction for real IIoT security. © 2021, The Author(s), under exclusive licence to Springer-Verlag GmbH, DE part of Springer Nature.","Authentication; Big data spark; Block-chain; Cloud-IoT; Lightweight cryptography","Authentication; Blockchain; Cryptography; Data Sharing; Digital storage; Search engines; Trees (mathematics); Data encryption; Diffie Hellman; Encryption schemes; Multiple factors; Searching time; Security issues; Security strengths; Time consumption; Internet of things",Article,Scopus,2-s2.0-85100965525
"Dibaei M., Zheng X., Xia Y., Xu X., Jolfaei A., Bashir A.K., Tariq U., Yu D., Vasilakos A.V.","47460896700;57223122043;57188927706;57282099200;36680369700;57193954653;14827558600;57227718200;57200495061;","Investigating the Prospect of Leveraging Blockchain and Machine Learning to Secure Vehicular Networks: A Survey",2022,"IEEE Transactions on Intelligent Transportation Systems","23","2",,"683","700",,3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099690444&doi=10.1109%2fTITS.2020.3019101&partnerID=40&md5=d02f2c81f76ca14881bb9d06446de797","With recent developments in communication technologies, vehicular networks have become a reality with various applications. However, the cybersecurity aspect of vehicular networks is still an open issue that needs to be addressed with novel defence mechanisms against attacks. This paper first presents the state-of-The-Art communication technologies in vehicular networks (either inter-vehicle networking or in-vehicle networking) along with their applications. Then we explore novel technologies including machine learning and blockchain as cybersecurity defence mechanisms in vehicular networks. Based on the extensive survey, we highlight some insights for future research to secure vehicular networks. © 2000-2011 IEEE.","blockchain; deep learning; machine learning; Vehicular networks","Machine learning; Security of data; Surveys; Communication technologies; Cyber security; Defence mechanisms; In-vehicle networking; State of the art; Vehicle networkings; Vehicular networks; Blockchain",Article,Scopus,2-s2.0-85099690444
"Zhao C., Li Z., Ding H., Xi W., Liu T., Gui R., Han J.","57204183726;55707061900;55960452000;36505197000;55835301800;57204825447;8869746900;","A Fingertip Profiled RF Identifier",2022,"IEEE Transactions on Mobile Computing","21","2",,"392","407",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099552820&doi=10.1109%2fTMC.2020.3014092&partnerID=40&md5=6d50689d703eb1a55db51a7e13066cda","This paper presents RF-Mehndi, a passive commercial RFID tag array formed identifier. The key RF-Mehndi novelty is that when the user's fingertip touching on the tag array surface during the communication, the backscattered signals by the tag array become user-dependent and unique. Hence, if we enhance the communication modality of many personal cards nowadays by RF-Mehndi, in case that a card gets lost or stolen, it cannot be used illegally by the adversaries. To harvest such a benefit, we leverage two key observations in designing RF-Mehndi. The first one is when tags are nearby, their interrogated currents can change each other's circuit characteristics, based on which unique phase features can be obtained from backscattered signals. The second observation is that when the user's fingertip touches the tag array surface during communication, the phase feature can be further profiled by this user. Based on these observations, the card and its holder can be potentially authenticated at the same time. To transfer the RF-Mehndi idea to a practical system, we further address technical challenges. We implement a prototype system. Extensive evaluations show the effectiveness of RF-Mehndi, achieving excellent authentication performance. © 2002-2012 IEEE.","device authentication; internet of things; mobile security; RFID","Computer networks; Mobile computing; Backscattered signal; Communication modalities; Phase features; Practical systems; Prototype system; RF-ID tags; Technical challenges; User-dependent; Electromagnetic wave backscattering",Article,Scopus,2-s2.0-85099552820
"Xiong W., Gong K., Wen G., Lu J.","8662116400;54881651200;22939255300;7601562455;","Security Analysis of Discrete Nonlinear Systems With Injection Attacks Under Iterative Learning Schemes",2022,"IEEE Transactions on Systems, Man, and Cybernetics: Systems","52","2",,"927","935",,2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099531961&doi=10.1109%2fTSMC.2020.3010121&partnerID=40&md5=70b5d39094a398ada223002526c3c17a","In this study, the security problem of discrete nonlinear systems with injection attacks is discussed by designing two kinds of iterative learning schemes with the partial information and delay. The definitions of security and insecurity are presented and the injection attack is considered in a discrete nonlinear system. The contribution of this study is twofold: 1) two kinds of iterative learning schemes are designed to be with the partial information and delay due to limited bandwidth of networks and 2) two criteria are proposed to analyze the security and insecurity of a discrete nonlinear system with the two kinds of iterative learning schemes. Finally, numerical results are presented to illustrate the validity of the obtained criteria. © 2013 IEEE.","Discrete nonlinear system; injection attacks; iterative learning control (ILC); partial information; security and insecurity problems","Network security; Nonlinear systems; Discrete nonlinear systems; Iterative learning; Limited bandwidth; Numerical results; Partial information; Security analysis; Security problems; Learning systems",Article,Scopus,2-s2.0-85099531961
"Bento M.E.C.","57092550500;","Design of a wide-area damping controller to tolerate permanent communication failure and time delay uncertainties",2022,"Energy Systems","13","1",,"235","264",,4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099310125&doi=10.1007%2fs12667-020-00416-6&partnerID=40&md5=b133c21626fe7874e66dd951b3778dad","The wide-area damping controllers showed to be effective in improving the damping ratio of the low-frequency oscillation modes. This controller requires remotes signals sent by Phasor Measurement Units located in different positions of the power system and, then, these signals are highly susceptible to communication time delays, failures and cyber-attacks that may compromise controller performance. This paper presents a procedure based on particle swarm optimization to tune the parameters of the central controller. Considering a set of operating conditions, the proposed procedure will search the central controller parameters that maximize the damping ratio of all eigenvalues of the linear model. A strategy to deal with permanent communication channel failures and time delay uncertainties in a given interval will be included in the proposed model and procedure. Then, the resulting central controller will present robustness to multiple operation conditions of the power system, to time delay uncertainties and to permanent failure of the channels of the controller. The proposed procedure was carried out in the IEEE 68-bus system and the performance of the designed controller was evaluated by modal analysis and time-domain nonlinear simulation. © 2021, The Author(s), under exclusive licence to Springer-Verlag GmbH, DE part of Springer Nature.","Communication permanent failure; Low-frequency oscillation; Particle swarm optimization; Small-signal stability; Wide-area damping controller","Controllers; Damping; Eigenvalues and eigenfunctions; Modal analysis; Network security; Outages; Particle swarm optimization (PSO); Phasor measurement units; Time delay; Time domain analysis; Timing circuits; Communication failure; Communication time delays; Controller parameter; Controller performance; Damping controllers; Low frequency oscillations; Nonlinear simulations; Time-delay uncertainties; Electric power system control",Article,Scopus,2-s2.0-85099310125
"Jayawardene I., Venayagamoorthy G.K., Zhong X.","56595016500;7003536240;56701632600;","Resilient and Sustainable Tie-Line Bias Control for a Power System in Uncertain Environments",2022,"IEEE Transactions on Emerging Topics in Computational Intelligence","6","1",,"205","219",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099105921&doi=10.1109%2fTETCI.2020.3042812&partnerID=40&md5=a90c53a5dbd9e9d1fe909ed247b6694a","Interconnected power systems with large-scale penetration of photovoltaic (PV) power introduce frequency and tie-line power flow fluctuations. This is due to the variability and uncertainty characteristics of PV power. This makes automatic generation control (AGC) to be more challenging. In other words, maintaining system frequencies and tie-line power flows at the desired values, also known as 'tie-line bias control' is difficult. In this paper, an enhanced tie-line bias control method is proposed by predicting PV power generation and bus frequencies. A cyber-physical two-area power system with a large PV plant consisting of phasor measurement units (PMUs) is studied. The use of synchrophasor networks consisting of PMUs can enable smooth power system operations overcoming the challenges of PV power variability and uncertainty. However, the use of PMUs in power system control creates vulnerabilities for cyber-attacks that could jeopardize the power system operations. It is shown that the frequency prediction using a virtual synchrophasor network (VSN) can mitigate the impact(s) of denial of service (DoS) attacks on physical PMUs. Enhanced AGC performance is investigated under different weather and load conditions including a weather profile during the 'Great American Eclipse' of August 21{st}, 2017. Typical results indicate that the enhanced AGC structure provides a resilient and sustainable tie-line bias control in uncertain environments. © 2017 IEEE.","cellular computational network; cyber-physical systems; echo state network; frequency predictions; PMUs; PV power predictions; resilient systems; tie-line bias control; virtual synchrophasor network","Denial-of-service attack; Electric load flow; Electric power system control; Network security; Phasor measurement units; Photovoltaic cells; Power control; Solar power plants; Automatic generation control; Frequency prediction; Phasor measurement unit (PMUs); Power system controls; Power system operations; Tie-line bias control; Two area power system; Uncertain environments; Solar power generation",Article,Scopus,2-s2.0-85099105921
"Sadasivam G.K., Hota C., Bhojan A.","56610101700;22333968700;36182166600;","Detection of stealthy single-source SSH password guessing attacks",2022,"Evolving Systems","13","1",,"","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098803331&doi=10.1007%2fs12530-020-09360-3&partnerID=40&md5=31f3cda0e716bb9a76cbf714520c7852","Many of the network services (protocols like SSH, Telnet, HTTP, and FTP) implement password-based authentication for accessing system resources. Malicious entities carry out password guessing attacks to exploit network services. Existing security tools detect aggressive password guessing attacks (i.e., a high number of login attempts in a short duration of time). In order to evade detection, the attackers are guessing the logins in a slow manner (for example, a login attempt every few minutes/hours/days). These attacks are called as stealthy password guessing attacks. These attacks have caused damage to the company’s servers and try to exploit vulnerable IoT devices. The current literature detects stealthy distributed password guessing attacks, but no attempt is made to detect stealthy single-source password guessing attacks. The authors have proposed a cluster-based approach to handle this problem. The model uses a data set obtained from a honeypot system. The clusters are well-formed (high-performance metric), validating the detection of these attacks. © 2021, The Author(s), under exclusive licence to Springer-Verlag GmbH, DE part of Springer Nature.","Clustering; Features; Password guessing; SSH; Stealthy","Internet protocols; Network security; Cluster based approach; Malicious entity; Network services; Password guessing attack; Password-based authentication; Performance metrices; Short durations; System resources; Authentication",Article,Scopus,2-s2.0-85098803331
